0,1,2
-0.027820589020848274,-0.007354433182626963,-0.0021844219882041216
0.014484727755188942,0.04038356617093086,0.026390479877591133
0.011297186836600304,0.03330957144498825,0.000811534933745861
0.020443065091967583,-0.026601871475577354,0.015623606741428375
-0.007495790719985962,0.01770787313580513,-0.011182688176631927
0.0006673562456853688,0.024358339607715607,0.014736532233655453
-0.03960210457444191,-0.018440453335642815,-0.05118422210216522
0.012750165536999702,0.021508140489459038,0.04621660336852074
-0.011184552684426308,-0.038803935050964355,0.0106227220967412
0.018663449212908745,-0.002654177835211158,-0.011204864829778671
0.04676562175154686,0.019127249717712402,0.04688191041350365
-0.005282532889395952,0.028044141829013824,-0.02275347150862217
-0.04928862303495407,-0.05627143010497093,-0.05176082253456116
0.02190730720758438,0.02353418618440628,0.005405612755566835
0.014293250627815723,0.013438294641673565,0.017918912693858147
-0.005504985339939594,-0.024014942348003387,0.005181071814149618
-0.08285354822874069,-0.07957668602466583,-0.07744164019823074
-0.013459758833050728,0.008487645536661148,-0.025636466220021248
-0.027212366461753845,-0.024381233379244804,-0.05118422210216522
0.011314081959426403,0.03573624789714813,0.008737687952816486
0.03901640698313713,0.020661091431975365,0.05739374831318855
0.04611234739422798,0.014022070914506912,0.05996626615524292
0.027482688426971436,0.00047610653564333916,0.048922181129455566
-0.0455266498029232,-0.012648480013012886,-0.03390843793749809
-0.0369439423084259,-0.017238562926650047,-0.05286966636776924
-0.029419992119073868,-0.01877240464091301,-0.0070134359411895275
0.008948768489062786,0.03129497170448303,-0.013239593245089054
-0.014462201856076717,0.02177141234278679,0.006575442850589752
0.0214229803532362,0.03976544737815857,0.007523504085838795
-0.06109266355633736,-0.03257698938250542,-0.04652708023786545
0.004860155750066042,0.028479112312197685,0.003057636320590973
-0.03156003728508949,-0.028914082795381546,-0.025126397609710693
0.040007583796978,0.03088289685547352,0.04062803089618683
0.0002719054464250803,-0.008218650706112385,-0.01399360690265894
0.026108553633093834,0.041917406022548676,0.04501905292272568
0.07514937967061996,0.031363651156425476,0.06626449525356293
-0.043206389993429184,-0.004000582732260227,-0.017242519184947014
0.0076929000206291676,0.012190616689622402,-0.003088129684329033
0.01096491701900959,-0.027036841958761215,0.04577306658029556
-0.02055569924414158,-0.030951576307415962,-0.03317660093307495
0.00028422477771528065,0.01909290999174118,-0.018251566216349602
-0.00457012327387929,-0.007663491182029247,0.004959303420037031
-0.0241712499409914,-0.045145343989133835,-0.013949253596365452
-0.04532390832901001,-0.022538332268595695,-0.03342054784297943
-0.03306933119893074,-0.04228369891643524,-0.03699102625250816
0.03798017278313637,0.024564379826188087,0.05003102496266365
-0.05852460861206055,-0.0393991582095623,-0.04643837362527847
-0.019170301035046577,0.057461876422166824,-0.01427081786096096
-0.008892451412975788,0.03598807379603386,-0.013417008332908154
0.03678625449538231,0.07925617694854736,0.051627762615680695
-0.05307312682271004,-0.004907724913209677,-0.056018780916929245
0.015036635100841522,0.0017198498826473951,0.042002998292446136
-0.042598165571689606,0.010994448326528072,0.00665306206792593
-0.02020653337240219,0.010158847086131573,-0.06506694853305817
0.01563359424471855,-0.037270091474056244,0.013738572597503662
0.030073270201683044,0.006347133312374353,0.00770646333694458
0.0113985575735569,-0.023786010220646858,0.007423708215355873
0.007918167859315872,0.023396827280521393,0.036347895860672
0.016129184514284134,0.005460022948682308,0.008787586353719234
2.232880433439277e-05,-0.027288667857646942,0.005000885110348463
0.05528075248003006,0.059018611907958984,0.05868000537157059
-0.00025553832529112697,0.01157822459936142,0.006847109645605087
-0.03025348298251629,-0.008401796221733093,-0.012906940653920174
0.01850576139986515,-0.004160834942013025,-0.0008205443155020475
-0.04789196327328682,-0.01394194457679987,-0.042779188603162766
-0.03935430943965912,-0.050914425402879715,-0.01565687172114849
-0.010936758480966091,-0.008413242176175117,-0.002497670240700245
0.010339798405766487,-4.721717778011225e-05,0.012152926065027714
-0.021794673055410385,-0.012362315319478512,-0.02426149882376194
0.0017289314419031143,0.005291185341775417,-0.0073516336269676685
0.008717869408428669,-0.0034511464182287455,0.015468369238078594
0.049198515713214874,0.08420110493898392,0.05122857540845871
-0.01909145712852478,-0.010691113770008087,-0.04719238728284836
0.013741344213485718,-0.03706405311822891,0.02377360872924328
-0.017176680266857147,-0.018612153828144073,0.02299741841852665
-0.0021738356444984674,0.04029199108481407,-0.01625564880669117
0.02876671589910984,0.011074574664235115,0.02348530851304531
-0.004727810621261597,0.018589260056614876,0.024549799039959908
0.013335861265659332,-0.015613147057592869,0.01357224676758051
-0.017187943682074547,-0.013735906220972538,-0.03559388220310211
0.01848323456943035,0.04022331163287163,0.019715240225195885
-0.016973938792943954,0.015533020719885826,-0.017054015770554543
-0.005462747532874346,-0.02264135144650936,0.001185076660476625
0.016140447929501534,-0.017341582104563713,0.022709118202328682
0.010435537435114384,0.0070167589001357555,-2.733126348175574e-05
-0.014890210703015327,-0.05897282436490059,-0.029340002685785294
-0.0484776608645916,-0.02841043286025524,-0.06719592213630676
-0.03183035925030708,-0.0003026191843673587,-0.025725172832608223
-0.013955348171293736,0.022011790424585342,-0.03328748792409897
-0.03453357517719269,0.020867131650447845,-0.019182994961738586
-0.06357061117887497,-0.025457212701439857,-0.038499053567647934
0.03820544108748436,-0.022423867136240005,0.033021364361047745
-0.002873574150726199,-0.026922376826405525,0.004981480073183775
0.050820447504520416,-0.0005626713973470032,0.04282354190945625
0.01620802842080593,0.04922033101320267,0.04113810136914253
-0.021479297429323196,-0.0632309541106224,-0.002676471369341016
-0.039737261831760406,-0.02685369737446308,-0.05251483619213104
-0.03597528859972954,-0.03855210915207863,0.004119354300200939
-0.02939746528863907,-0.021737070754170418,-0.0449303463101387
0.03926420211791992,0.023282360285520554,0.06382504105567932
0.1026320680975914,0.06652757525444031,0.11248110234737396
-0.0653277039527893,-0.0621778704226017,-0.06857088953256607
-0.001198143814690411,-0.03395058214664459,-0.02636830136179924
0.009292302653193474,0.043359678238630295,0.018950138241052628
-0.029217250645160675,-0.047800954431295395,-0.006952449679374695
-0.012029307894408703,-0.003568473970517516,0.014159933663904667
-0.026942044496536255,-0.035690464079380035,-0.02401755377650261
0.012840271927416325,0.011463758535683155,0.014592382125556469
-0.020015055313706398,-0.018131395801901817,-0.02991660125553608
0.021738355979323387,-0.0013957683695480227,0.018351363018155098
-0.016647299751639366,-0.11455745995044708,-0.06258313357830048
-0.008785449899733067,0.012064704671502113,0.009159049019217491
-0.06721995025873184,-0.04825881868600845,-0.08782041817903519
0.05244237557053566,0.04434408247470856,0.02805374376475811
0.018438180908560753,-0.016048116609454155,0.046260956674814224
0.042868487536907196,0.02477041818201542,0.027477145195007324
-0.007557739038020372,0.003986274357885122,-0.015091362409293652
-0.024982213973999023,-0.04963240772485733,-0.0073239123448729515
0.019429359585046768,0.01787957176566124,-0.0016494049923494458
-0.03018590249121189,-0.021130401641130447,-0.0391421802341938
-0.00871223770081997,0.02630425989627838,-0.03472898527979851
0.027753010392189026,0.06020905449986458,0.00010222152195638046
0.04079602286219597,0.008499092422425747,0.034950751811265945
-0.04937873035669327,-0.017719319090247154,-0.04838993772864342
-0.017030255869030952,-0.018966997042298317,-0.021478300914168358
-0.011612562462687492,0.0010187464067712426,-0.018573131412267685
0.013448495417833328,-0.005090870428830385,-0.0163221787661314
-0.002228744560852647,0.008647897280752659,-0.013860546052455902
-0.037462055683135986,-0.03910154476761818,-0.016056057065725327
-0.0013952532317489386,-0.03516392037272453,-0.028253337368369102
0.034601155668497086,-0.003476901212707162,0.010983096435666084
-0.03194299340248108,-0.05622564256191254,-0.017774764448404312
0.0369889959692955,-0.019573666155338287,0.02426149882376194
-0.04070591554045677,-0.031821515411138535,-0.04630530998110771
0.012592477723956108,0.030814215540885925,0.03390843793749809
0.03338470682501793,-0.018348881974816322,0.03461809828877449
-0.000575489189941436,-0.028044141829013824,-0.006980170961469412
0.016906358301639557,0.04743466153740883,0.030448846518993378
-0.08195247501134872,-0.06052955985069275,-0.06826041638851166
0.018325546756386757,0.017467495054006577,-0.009092518128454685
0.004820733796805143,0.06877110153436661,0.021633539348840714
-0.044377781450748444,0.021176189184188843,-0.0014719899045303464
-0.037191737443208694,-0.0207984521985054,-0.02397320047020912
-0.03156003728508949,0.003456869861111045,-0.010290069505572319
-0.028406286612153053,-0.0038861169014126062,-0.03960789740085602
0.0018992902478203177,0.013197916559875011,-0.0022620409727096558
-0.013279545120894909,-0.0025640358217060566,0.022542791441082954
0.006887567229568958,-0.025686144828796387,0.005693912040442228
-0.04739637300372124,-0.04784674197435379,-0.052825313061475754
0.014484727755188942,-0.013472634367644787,-0.007717551663517952
0.0015810993500053883,-0.030608177185058594,-0.03989619389176369
0.06591339409351349,0.03543863818049431,0.025325989350676537
-0.0398498959839344,-0.01049652136862278,-0.051272932440042496
-0.02340533770620823,-0.03420240804553032,-0.012995647266507149
-0.02709973230957985,0.002090433146804571,-0.014891770668327808
0.012907852418720722,-0.011778539977967739,0.03279959410429001
-0.0012446052860468626,-0.00993563886731863,0.013882722705602646
0.024914633482694626,0.019802598282694817,0.028009390458464622
-0.06185857579112053,0.003491209587082267,-0.05437769368290901
0.02162572182714939,0.027586277574300766,0.021988369524478912
-0.03185288608074188,0.00040921554318629205,-0.02794286049902439
-0.006307502277195454,0.020466500893235207,0.00659207534044981
-0.020848548039793968,-0.0003877531853504479,-0.02310830168426037
-0.013606183230876923,0.02808992750942707,6.345531437546015e-05
-0.02222268097102642,-0.03129497170448303,-0.01564578339457512
-0.005766859278082848,-0.012808732688426971,-0.011276939883828163
0.02256058342754841,0.015819184482097626,0.03568258881568909
-0.015329482965171337,0.00422379095107317,0.00602102093398571
-0.06379587948322296,-0.09963110834360123,-0.08258667588233948
0.015622330829501152,-0.01521251630038023,0.018040886148810387
-0.025838231667876244,0.011343569494783878,-0.01980394870042801
-0.04385966807603836,-0.01198457833379507,-0.02215469628572464
-0.003866160986945033,0.040452245622873306,0.0006400106940418482
0.0010453839786350727,0.004753195680677891,0.003914217930287123
0.01227710209786892,0.010090167634189129,0.0033625683281570673
-0.006752406246960163,0.009031358174979687,-0.014060137793421745
0.026604143902659416,0.013106344267725945,0.03954136371612549
-0.05519064515829086,0.004492785781621933,-0.04131551459431648
0.03358744829893112,-0.0032050448935478926,-0.0018226617248728871
0.043499238789081573,0.04020041972398758,0.010994184762239456
0.007732321973890066,0.03120340034365654,-0.00451299361884594
0.031244661659002304,0.04562610015273094,0.018451157957315445
-0.016320662572979927,-0.06808430701494217,-0.0402066707611084
-0.022188890725374222,0.005451438017189503,-0.02534816600382328
-0.012885325588285923,-0.03186730295419693,-0.04630530998110771
-0.053163234144449234,-0.020168889313936234,-0.04683755710721016
-0.03108697570860386,0.00556590361520648,-0.05100680887699127
0.004237852990627289,0.03450001776218414,-0.014969388954341412
0.0036718673072755337,0.0026484543923288584,-0.018273742869496346
-0.006898830644786358,0.022275060415267944,-0.016754627227783203
0.004260379821062088,0.023110661655664444,0.03461809828877449
-0.0067974599078297615,-0.015842078253626823,-0.008488197810947895
0.03327207267284393,0.05297481268644333,0.031114153563976288
-0.011860356666147709,0.03788820654153824,-0.01787455938756466
-0.02105128765106201,0.012030364945530891,-0.010877756401896477
-0.06920231133699417,-0.07866095751523972,-0.05353497341275215
0.015453380532562733,-0.0006610404816456139,0.00411103805527091
-0.011916673742234707,-0.0350036695599556,-0.014470409601926804
