0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-0.010706889443099499,-0.013161616399884224,0.034373119473457336,-0.018845107406377792,0.047620560973882675,0.017677482217550278,-0.014012244530022144,0.0038552340120077133,0.02878141775727272,0.018084194511175156,-0.013073398731648922,0.007290360052138567,-0.0028528061229735613,0.016497764736413956,0.03662470728158951,0.008833836764097214,-0.011285526677966118,-0.006370737683027983,0.011930269189178944,0.015009117312729359,0.01461831945925951,-0.013644744642078876,-0.008137905038893223,-0.006102186162024736,0.0020159119740128517,0.0032411369029432535,-0.006284707225859165,0.016605287790298462,-0.008907731622457504,0.010724671185016632,0.009822234511375427,0.0005145715549588203,0.009429100900888443,0.012436694465577602,0.006148416083306074,0.000658642326015979,0.010745464824140072,0.03353970870375633,0.020036151632666588,0.005943770054727793,0.032123345881700516,0.028890028595924377,-0.004332015756517649,-0.015023211017251015,-0.003746307222172618,0.035505130887031555,0.009930215775966644,-0.0009295347263105214,0.027426378801465034,0.03146934509277344,0.02812000922858715,0.038653600960969925,0.0006171450950205326,0.017383340746164322,-0.012643241323530674,0.019447000697255135,0.009489494375884533,0.02910052426159382,0.002015159698203206,0.010382259264588356
-0.03652256354689598,-0.02786468341946602,-0.02118343487381935,0.0011183400638401508,0.026185113936662674,-0.015469184145331383,-0.013904623687267303,0.0061589996330440044,0.008687981404364109,0.002968418411910534,-0.033134303987026215,-0.04212431237101555,0.004137220326811075,0.004768617916852236,0.0021476217079907656,0.03153000399470329,0.0028309945482760668,0.009065017104148865,0.02333865314722061,0.012500744313001633,0.033799704164266586,0.08037436008453369,0.019322359934449196,0.01813691109418869,0.05168483406305313,0.029235629364848137,0.01885412074625492,0.05220991373062134,0.04095708951354027,0.05212249606847763,0.0388893187046051,0.0338626392185688,0.05671873316168785,0.04245665669441223,0.05155624449253082,0.027918212115764618,0.05814196541905403,0.03206168860197067,0.042180269956588745,0.023330487310886383,0.03729916736483574,0.05727209895849228,0.029423775151371956,0.040483374148607254,0.021257854998111725,0.00890238955616951,0.0367884486913681,0.020600350573658943,0.0031252119224518538,0.009787171147763729,0.01391750480979681,0.018374070525169373,0.02198006771504879,0.022806299850344658,0.010618934407830238,0.034692417830228806,0.018810832872986794,0.025996780022978783,0.012265713885426521,0.010723563842475414
-0.018704107031226158,-0.0020317998714745045,0.046405814588069916,0.0305788554251194,-0.005988708697259426,0.013482825830578804,0.048816852271556854,0.020211268216371536,-0.010274827480316162,0.008468413725495338,0.08430088311433792,0.02936241403222084,0.02169695869088173,0.028868237510323524,0.017281094565987587,0.02148239128291607,0.012515976093709469,-0.0032980777323246002,0.002750328741967678,0.04465726390480995,0.04220317304134369,0.04513092711567879,0.025157280266284943,0.027308182790875435,0.013579861260950565,0.03754382207989693,0.007772087585180998,0.05334681272506714,0.049348510801792145,0.019073812291026115,0.04141323268413544,0.051364678889513016,0.038315076380968094,0.07290118932723999,0.05147010460495949,0.0353008396923542,0.015509463846683502,0.05448212847113609,0.017062034457921982,0.02667551301419735,0.04430314898490906,0.05299679934978485,0.011592179536819458,0.014755322597920895,0.017993414774537086,0.04724271222949028,0.033878251910209656,0.03653522953391075,-0.007697228342294693,0.0007911486900411546,0.0058098454028368,-0.0015099062584340572,0.0013744279276579618,-0.007990822196006775,0.0187971331179142,-0.007880906574428082,0.016849037259817123,-0.008494459092617035,0.0012178336037322879,0.008576649241149426
0.028657138347625732,0.011215041391551495,0.017786091193556786,0.01974448561668396,0.019494280219078064,-0.012595067732036114,-0.0025855926796793938,-0.04319736734032631,0.0046266475692391396,-0.010584200732409954,0.00898796133697033,-0.005406221374869347,-0.017705636098980904,-0.007017535623162985,0.02280784212052822,0.03511040285229683,0.026608465239405632,0.04787445440888405,0.039725810289382935,-0.033225663006305695,-0.014411846175789833,-0.060511477291584015,-0.031002525240182877,-0.05482199788093567,-0.03293261677026749,0.01268202718347311,-0.01221328042447567,0.00027944217436015606,-0.008070764131844044,-0.020206909626722336,-0.0223787110298872,0.026887189596891403,0.0273172315210104,0.009324931539595127,-0.009755630977451801,-0.029318366199731827,-0.004144679289311171,-0.022454550489783287,-0.03001248463988304,-0.005986112169921398,0.02096445858478546,-0.022011449560523033,0.007334051188081503,-0.019427305087447166,-0.018104830756783485,-0.020833158865571022,-0.028302224352955818,-0.02545200102031231,0.055721987038850784,0.026387764140963554,0.03752501308917999,0.03935680538415909,0.03376241773366928,0.029343724250793457,0.03757113218307495,0.03485672548413277,0.013811052776873112,0.045179322361946106,0.022871242836117744,0.030607296153903008
-0.0026529994793236256,0.005286384839564562,0.005585106089711189,-0.017516957595944405,-0.03977328911423683,-0.006230952218174934,-0.000764108553994447,-0.022704867646098137,0.0400480255484581,0.0020631561055779457,-0.019463585689663887,-0.019062457606196404,2.3773385692038573e-05,-0.021138116717338562,-0.04381348192691803,-0.03331083059310913,0.007877758704125881,0.024345126003026962,0.04039382189512253,0.03947603330016136,-0.00031761423451825976,-0.005190935451537371,0.0439116396009922,-0.01248197816312313,0.008194409310817719,0.015454912558197975,0.010401190258562565,0.05325935781002045,0.051826804876327515,0.005740034859627485,0.02540740929543972,-0.0012438232079148293,0.019689692184329033,-0.007393671665340662,0.0017928393790498376,-0.025266407057642937,0.0033453861251473427,-0.0035643046721816063,-0.004769021179527044,-0.0129249207675457,-0.033025551587343216,-0.01494238805025816,-0.020622914656996727,0.004227287136018276,0.003412064164876938,-0.015538716688752174,0.03374496102333069,0.0038167049642652273,-0.021890779957175255,-0.02996537834405899,-0.0179312564432621,0.00160347786732018,-0.03848398104310036,-0.010219749994575977,-0.030029144138097763,-0.011748007498681545,-0.02986416034400463,-0.027957038953900337,-0.02717461809515953,-0.02103976346552372
-0.017270196229219437,0.014673423953354359,0.0016263597644865513,-0.008805538527667522,0.011182365007698536,-0.026388607919216156,-0.015949420630931854,-0.0028334211092442274,0.005405194126069546,-0.010531569831073284,0.023847682401537895,0.0008114356314763427,-0.011734282597899437,-0.024718143045902252,0.01743127778172493,0.029599212110042572,0.009377368725836277,-0.009982789866626263,-0.0058868518099188805,-0.004158347845077515,0.03549278527498245,0.05339248105883598,0.0094184884801507,0.021591559052467346,-0.0013051970163360238,0.011646118946373463,-0.009521331638097763,0.05220991373062134,0.020369846373796463,0.0009498390718363225,0.0026238197460770607,0.012640361674129963,0.04607565701007843,0.0065859598107635975,0.015624083578586578,0.013089314103126526,0.024370502680540085,0.026263296604156494,0.030471645295619965,0.01004565879702568,0.006113644689321518,0.03612840920686722,0.046193573623895645,0.05499223992228508,0.011653940193355083,0.02144927717745304,0.03338951617479324,-0.012890278361737728,0.021021554246544838,0.018719816580414772,0.027122508734464645,0.0364532470703125,0.011405057273805141,0.006428274791687727,0.020231500267982483,0.03957470506429672,0.021019257605075836,0.015227018855512142,0.035104189068078995,0.010949265211820602
-0.006658198311924934,-0.05509697645902634,-0.020468205213546753,-0.04375578835606575,-0.029055563732981682,-0.019197767600417137,-0.06211879849433899,-0.035922810435295105,-0.029674017801880836,-0.010552622377872467,-0.05716230720281601,-0.041682168841362,-0.05235615745186806,-0.05810131877660751,-0.009276323951780796,0.041427649557590485,0.011247075162827969,-0.04246442764997482,-0.038786422461271286,0.01702404022216797,-0.018045779317617416,-0.03216732293367386,0.005416663829237223,0.022784236818552017,-0.02613299898803234,0.020163586363196373,-0.005850014742463827,-0.020999841392040253,-0.021293772384524345,0.01890484057366848,0.019381562247872353,-0.00492244865745306,-0.002192363142967224,-0.0182045865803957,-0.012673705816268921,-0.01369392592459917,-0.004160559270530939,-0.020976530387997627,-0.02736186794936657,-0.02587101235985756,-0.03176720812916756,-0.01698479615151882,-0.011116012930870056,-0.018891528248786926,-0.010367103852331638,-0.016008637845516205,-0.042853210121393204,-0.0441138818860054,-0.012660968117415905,-0.03105917200446129,-0.04113501310348511,-0.05040393024682999,-0.022249562665820122,-0.03458285331726074,-0.04087942838668823,-0.048212602734565735,-0.035491716116666794,-0.016720550134778023,-0.03752893581986427,-0.0335359089076519
0.04029712453484535,0.06746810674667358,0.06731577962636948,0.013103729113936424,0.02017575316131115,0.04709556698799133,0.05109841376543045,0.009721282869577408,0.08497560024261475,0.06252625584602356,0.030812647193670273,0.04196353256702423,0.042476851493120193,0.028822632506489754,-0.014828100800514221,-0.03312337398529053,0.0069405026733875275,0.05345623195171356,0.050267867743968964,0.015502567403018475,0.022505605593323708,0.02132403291761875,0.043457236140966415,0.03224339708685875,-0.006891633849591017,0.015570012852549553,0.04284075275063515,0.006083504296839237,0.03697877377271652,0.0001699025451671332,0.04378991946578026,0.023885633796453476,0.026031192392110825,0.0023843038361519575,0.035038433969020844,0.03383704274892807,0.04620020464062691,0.028150616213679314,0.0006678716745227575,0.05026005208492279,0.08143611997365952,0.028170423582196236,0.03297039121389389,0.042262159287929535,0.05976264923810959,0.036382317543029785,0.020560210570693016,0.03975506126880646,0.04622912034392357,0.020235177129507065,0.05220251530408859,0.0594775453209877,0.056400053203105927,0.06599465757608414,0.04890725016593933,0.07102791219949722,0.05026685446500778,0.03747830167412758,0.035082343965768814,0.09014839679002762
-0.01665867492556572,0.008967092260718346,-0.003539337543770671,-0.016795363277196884,-0.00242645968683064,-0.02687687613070011,-0.007872470654547215,-0.035322848707437515,-0.016790812835097313,0.0004539469664450735,0.023216553032398224,-0.03667789697647095,-0.0251151155680418,0.007496392820030451,-0.013416377827525139,-0.010675586760044098,-0.002581059467047453,0.00714896572753787,0.0138508016243577,-0.054649632424116135,0.011283773928880692,-0.011755133979022503,-0.04118523374199867,-0.023113250732421875,-0.03395933657884598,0.003814025316387415,-0.042798854410648346,-0.029887331649661064,-0.0038913581520318985,-0.020475275814533234,-0.022252514958381653,0.00013632183254230767,-0.027938077226281166,-0.02247096225619316,-0.0098148537799716,-0.00709623284637928,-0.0006894565303809941,-0.03481307998299599,-0.011771238408982754,-0.003734042402356863,-0.019219398498535156,-0.00747119402512908,0.00839584693312645,-0.01812000758945942,-0.011169287376105785,0.0025271300692111254,-0.021515466272830963,-0.030621254816651344,0.008497831411659718,-0.011410770937800407,0.009363440796732903,0.014052760787308216,0.02137639746069908,-0.002269140677526593,0.02312336675822735,0.01267517264932394,0.0275324247777462,0.018400773406028748,0.01956179365515709,0.0001586962171131745
0.046475596725940704,0.019505279138684273,-0.026169009506702423,-0.015561331994831562,0.007769833318889141,-0.009354750625789165,-0.031059399247169495,0.009032262489199638,-0.02880125306546688,0.014168408699333668,-0.03324700519442558,-0.023212585598230362,-0.030367406085133553,-0.027887720614671707,0.013526512309908867,0.025831356644630432,-0.012535201385617256,-0.006097015924751759,0.01273396983742714,-0.036659255623817444,-0.0217210054397583,-0.021356992423534393,-0.029701286926865578,0.0013134866021573544,-0.015768911689519882,-0.012221623212099075,-0.0002116178657161072,-0.01730491779744625,-0.007418580818921328,-0.00358565803617239,0.0013723786687478423,-0.016793925315141678,-0.013082115910947323,-0.03450380265712738,-0.041262224316596985,-0.02390868216753006,-0.01232287846505642,0.007060392759740353,-0.009381510317325592,-0.0003870330983772874,-0.013117625378072262,-0.017016544938087463,-0.01727333292365074,-0.009906533174216747,0.010885180905461311,-0.007476963102817535,-0.018938498571515083,-0.0004719544667750597,-0.023789353668689728,-0.04147299751639366,-0.048355016857385635,-0.033458955585956573,-0.01404611486941576,-0.025782033801078796,-0.042221251875162125,-0.026218829676508904,-0.022779269143939018,-0.006277498789131641,-0.051028866320848465,-0.049896497279405594
